"","texto","muyNeg","Neg","Pos","muyPos","Valor","Sentimiento"
"619","todo lo k ha puesto como asimetría penal custodia etc no es superioridad d hombre  son ","0","1","1","0",0,"Neutro"
"620","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"621","   Decir que  men are trash  no es feminismo porque eso es menospreciar el hombre  y el feminismo busca la igualdad  Eso es ","0","1","0","0",-0.5,"Negativo"
"622","  Somos feministas  Cerca de un centenar de mujeres cuentan como despertaron al feminismo     MujeresLibres","0","0","1","0",0.5,"Positivo"
"623","   ElÚltimoApuntadornos habla sobre el poder del  humor y la liberación que supuso para ella descubrir aqu ","0","0","1","0",0.5,"Positivo"
"624","  Cuando el feminismo se te va de las manos y te pasas de loca","0","0","0","0",0,"Neutro"
"625","Nadie que estudia esas diferencias defiende un  naturalismo simple  y de hecho argum ","0","0","0","0",0,"Neutro"
"626","Que alguien diga que el feminismo es burgués por no priorizar las necesidades de las madres  pobres y trabajadoras  ","0","1","0","0",-0.5,"Negativo"
"627"," ElÚltimoApuntadornos habla sobre el poder del  humor y la liberación que supuso para ella descubrir ","0","0","1","0",0.5,"Positivo"
"628","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"629","Y esa es Lucía Etxebarría vanguardia del feminismo liberal de este país ","0","0","0","0",0,"Neutro"
"630","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"631","  Las brecha salarial  las pensiones rebajadas cuando muere el cónyuge  la maternidad como hándicap  los cuidados como obligaci ","0","0","2","0",0.833333333333333,"Positivo"
"632","  El verdadero feminismo frente a la imposición  Libertad frente a velo islámico  A la primera la torturan por quitarse el ","0","0","1","0",0.5,"Positivo"
"633","  Cuando convertimos machirulos en aliados porque le decimos que el feminismo es igualdad y se lo creen","0","0","0","0",0,"Neutro"
"634","Los más fanáticos defensores del feminismo deciden migrar a RD  El feminismo es el Caballo de Troya de la ideología ","0","1","0","0",-0.5,"Negativo"
"635"," Lo es acaso  Lo que digo es que no se puede ex ","0","0","0","0",0,"Neutro"
"636","  Es decir usan eso como argumento para justificar su anti feminismo  pero no tiene pies ni cabeza así que mí no entender ","0","0","1","0",0.5,"Positivo"
"637","  Feminismo  lucha por la igualdad de hombres y mujeres  Hembrismo  actitud de prepotencia de la mujeres frente a los ho ","0","0","0","0",0,"Neutro"
"638","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
"639","Que tiene que ver la suciedad con el feminismo wna loca  Felipe Avello vive solo con dos perros  y su casa est ","0","2","0","0",-0.833333333333333,"Negativo"
"640","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
"641","  Estoy hasta los putos cojones de esta mierda  Cuánto tiempo más hay que estar así  En esta asquerosa sociedad machista  agua ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"642","  Leticia Dolera y la necesidad de un  feminismo para todos los públicos ","0","0","0","0",0,"Neutro"
"643","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"644","  De verdad creen que x eje  las madres solteras  estan preocupadas por si a las mujeres las incluyen en los videojuegos o si al ","0","0","0","0",0,"Neutro"
"645","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
"646","  Vamos a decirlo claro una vez más  Las podemonguers comohan convertido el feminismo en una puta parodia ","1","2","0","0",-1.42857142857143,"Muy Negativo"
"647","Él no entendía que parte de verme crecer y ser como soy incluían un poco de feminismo ","0","0","1","0",0.5,"Positivo"
"648","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"649","Por supuesto que son dueñas de su cuerpo  No dije lo contrario  Pero si estas teniendo una concepc ","0","0","0","0",0,"Neutro"
"650","  Cuando convertimos machirulos en aliados porque le decimos que el feminismo es igualdad y se lo creen","0","0","0","0",0,"Neutro"
"651","lo peor de todo es que TE QUEDAS CORTA porque julian es homofobico y la boba de lali dice que el feminismo y e ","0","1","0","0",-0.5,"Negativo"
"652","  Soy mujer  no asesina  El feminismo promueve la idea de asesinar a tus hijos mediante el aborto  alza la voz  YoNoNecesitoFem ","0","1","1","0",0,"Neutro"
"653","  De verdad creen que x eje  las madres solteras  estan preocupadas por si a las mujeres las incluyen en los videojuegos o si al ","0","0","0","0",0,"Neutro"
"654","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"655","Desorden mental hembrista nivel Dios  Qué grandísima bofetada tienen estas payasas  Gracias  seguid ensuciando el f ","0","0","2","0",0.833333333333333,"Positivo"
"656","  Cuando convertimos machirulos en aliados porque le decimos que el feminismo es igualdad y se lo creen","0","0","0","0",0,"Neutro"
"657","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"658","   Mata a tu marido  dice ésta mujer  feminista   no hay duda que el feminismo desde el punto que lo veas  es destructivo y dec ","0","2","0","0",-0.833333333333333,"Negativo"
"659","Ni machismo ni feminismo  igualdad ","0","0","0","0",0,"Neutro"
"660","   YoNoNecesitoFeminismo porque estoy a favor de la vida  el feminismo promueve el aborto ","0","0","1","0",0.5,"Positivo"
"661","  Me tienen la bolas llenas con el feminismo poronga este loco  agarraron por moda ahora tod unos chupapijas son la pu ","0","1","0","0",-0.5,"Negativo"
"662","   QueridosReyesMagos  Este año me pido no tener que volver a explicar qué es el feminismo  qué significa el Orgullo o por qué e ","0","0","0","0",0,"Neutro"
"663","  Feminismo liberal             ","0","0","0","0",0,"Neutro"
"664","  Doctrina y movimiento social  filosofíade vida que lucha por el reconocimientode los derechos de las mujeres que trad ","0","0","0","1",1,"Muy Positivo"
"665","  Nos confirmaque el  Feminismo es  Hembrismo","0","0","0","0",0,"Neutro"
"666","  Media Market ha borrado este tuit  culpando a la gente de malinterpretarlo  De hecho  vienen a decir que es una oda al fem ","0","2","0","0",-0.833333333333333,"Negativo"
"667","Descargar EBOOK Aportaciones del feminismo liberal al desarrollo de los derechos politicos de las mujeres autor CEL ","0","0","0","1",1,"Muy Positivo"
"668","  De verdad creen que x eje  las madres solteras  estan preocupadas por si a las mujeres las incluyen en los videojuegos o si al ","0","0","0","0",0,"Neutro"
"669"," interciones en un minuto por poner que es mas complicado aprobar bioquimicaque criticar el feminismo y de machista para arriba   ","0","1","1","0",0,"Neutro"
"670","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"671","Lo leí  para ti es más importante defender tu feminismo progre sin cerebro que la libertad de elección de ","0","0","2","0",0.833333333333333,"Positivo"
"672","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"673","  El verdadero feminismo frente a la imposición  Libertad frente a velo islámico  A la primera la torturan por quitarse el ","0","0","1","0",0.5,"Positivo"
"674","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"675","De verdad creen que x eje  las madres solteras  estan preocupadas por si a las mujeres las incluyen en los videojue ","0","0","0","0",0,"Neutro"
"676","  Las brecha salarial  las pensiones rebajadas cuando muere el cónyuge  la maternidad como hándicap  los cuidados como obligaci ","0","0","2","0",0.833333333333333,"Positivo"
"677"," mentira inventar magas parano enfadar  parásitas que se las dan de feministas  El ","0","0","0","0",0,"Neutro"
"678","   YoNoNecesitoFeminismo porque amo a la mujer  y éste falso y radical  feminismo  la está lastimando en lo más profundo de su ","0","0","0","0",0,"Neutro"
"679","Doctrina y movimiento social  filosofíade vida que lucha por el reconocimientode los derechos de las mujeres  ","0","0","0","1",1,"Muy Positivo"
"680","  er acto  feministas salen a pedir machete al machote  abortá si te sale Laje  matá a tu novio  etc  do acto  nos def ","0","0","0","0",0,"Neutro"
"681","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"682","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"683","  Las chicas del cable  serie española basada en el año   Abarca temas como  la homosexualidad  bisexualidad  transex ","0","0","1","0",0.5,"Positivo"
"684","  KURT COBAIN NO ESCRIBIO MILES DE CANCIONES CON UN MENSAJE EN CONTRA DE LA VIOLACIÓN Y OTRAS APOYANDO EL FEMINISMO  NO SO ","1","1","0","0",-1.25,"Muy Negativo"
"685","Super  Cfp con monográficos muy interesantes  Consultar para varios sobre tecnologías y feminismo ","0","0","1","0",0.5,"Positivo"
"686","  Madres y abuelas  heroínas silenciosas de los cuidados  ","0","0","0","0",0,"Neutro"
"687","   FelizDomingo  Una vez más  el feminismo radical argentino ha tratado de ofender a la Virgen María en sus aquelarres abortist ","0","1","0","0",-0.5,"Negativo"
"688","  Desplegar el Pacto de Estado  promover la corresponsabilidad y la igualdad salarial  retos para el feminismo en  ","0","0","1","0",0.5,"Positivo"
"689","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
"690","Vale  según esta mujer  un hombre no puede hablar de feminismo  aún siendo un movimiento cread ","0","0","1","0",0.5,"Positivo"
"691","el feminismo es burgués  puede ser","0","0","0","0",0,"Neutro"
"692","Señor numero  del dia diciendonos a las mujeres como vivir  jugar y hasta hacer feminismo  Next ","0","0","1","0",0.5,"Positivo"
"693","  Soy mujer  no asesina  El feminismo promueve la idea de asesinar a tus hijos mediante el aborto  alza la voz  YoNoNeces ","0","1","1","0",0,"Neutro"
"694","  Ayn Rand fala do feminismo","0","0","0","0",0,"Neutro"
"695","ojalá alguien me explique un dia q tiene q ver el comunismo con el feminismo ","0","0","0","0",0,"Neutro"
"696","  Una muestra de cómo el feminismo puede ser pervertido por una mente enferma ","0","0","0","0",0,"Neutro"
"697","  El feminismo y la violencia en parejas homosexuales","0","1","0","0",-0.5,"Negativo"
"698","  er acto  feministas salen a pedir machete al machote  abortá si te sale Laje  matá a tu novio  etc  do acto  nos def ","0","0","0","0",0,"Neutro"
"699","Será genial pero los actores lo estropearon todo diciendo  ni feminismo ni machismo ","0","0","1","0",0.5,"Positivo"
"700","  Hombres que no se quieren considerar feministas  El patriarcado no solo nos afecta a nosotras  también te hace daño a vos  ","0","1","0","0",-0.5,"Negativo"
"701","  Lo creáis o no el feminismo también lucha contra esto  Si los policías se rieron de él y no le hicieron caso es por los tan fa ","0","1","0","0",-0.5,"Negativo"
"702","Si el feminismo consiste en que yo asuma los crímenes que otros cometen solamente por ser del mismo género  no contéis conmigo ","0","0","0","0",0,"Neutro"
"703","  En Irán las mujeres se arrancan sus velos islámicos para reclamar sus derechos individuales y protestar contra los Ayatolá ","0","2","0","1",0,"Neutro"
"704","  Libro necesario en nuestra vida    Siempre intentan ocultar a la sociedad nuestros logros y este año  es el de la mujer  ","0","1","0","0",-0.5,"Negativo"
"705","DESENMASCAREMOS a quienes convierten el feminismo  las ong s  ayuda a inmigrantes etc  enindustrias muy rentables para ellos ","0","0","1","0",0.5,"Positivo"
"706","Desplegar el Pacto de Estado  promover la corresponsabilidad y la igualdad salarial  retos para el feminismo en ","0","0","1","0",0.5,"Positivo"
"707","    Abro hilo sobre cine    Abro hilo sobre feminismo    Abro hilo sobre Cataluña    Yo no tengo ni idea de nada   Una de ","0","0","0","0",0,"Neutro"
"708","Pues entonces los llevas claro  Monedero   Un tío que asesoró a un narcotraficante ladrón y asesino  inten ","0","3","0","0",-1.07142857142857,"Muy Negativo"
"709"," ","0","0","0","0",0,"Neutro"
"710","  Es decir usan eso como argumento para justificar su anti feminismo  pero no tiene pies ni cabeza así que mí no entender ","0","0","1","0",0.5,"Positivo"
"711"," ","0","0","0","0",0,"Neutro"
"712","  El verdadero feminismo frente a la imposición  Libertad frente a velo islámico  A la primera la torturan por quitarse el ","0","0","1","0",0.5,"Positivo"
"713","   FelizDomingo el gurú sectario anarcocapitalista q sostiene q las feministas quieren sustituir y acabar con los hombres ","0","0","0","0",0,"Neutro"
"714","   FelizDomingo  Una vez más  el feminismo radical argentino ha tratado de ofender a la Virgen María en sus aquelarres abortist ","0","1","0","0",-0.5,"Negativo"
"715","Madres y abuelas  heroínas silenciosas de los cuidados  ","0","0","0","0",0,"Neutro"
"716","Los pensamientos de mi familia son tan de antaño  es horrible tener que escuchar sus quejas de los homosexuales o el feminismo ","0","1","0","0",-0.5,"Negativo"
"717","  Se enojan cuando les dicen que el feminismo es burgués pero una de sus discusiones es ver si a las mujeres las incluyen en los ","0","0","0","0",0,"Neutro"
